# relic_survival_map.py, alphaD=0.5, direct detection only (best2026)
# every row has Omega h^2 = 0.1204 by construction; dd_covered=0 means no experiment reaches that mchi
# the _cenuns columns fold in the PandaX-4T S2 CEvNS recast; the allowed set is alphaD independent
R,MAp,eps,eps_ddlimit,ratio,dd_covered,allowed,eps_ddlimit_cenuns,ratio_cenuns,dd_covered_cenuns,allowed_cenuns
5.5430769231e-01,1.9248503296e-02,1.2170977963e-05,7.7234419454e-06,1.5758489607e+00,1,0,7.7234419454e-06,1.5758489607e+00,1,0
5.5430769231e-01,2.0429194130e-02,1.2993625968e-05,8.5556988981e-06,1.5187100577e+00,1,0,8.5556988981e-06,1.5187100577e+00,1,0
5.5430769231e-01,2.1682307783e-02,1.3871877536e-05,9.4826919846e-06,1.4628628198e+00,1,0,9.4826919846e-06,1.4628628198e+00,1,0
5.5430769231e-01,2.3012286622e-02,1.4688969804e-05,1.0560653934e-05,1.3909147952e+00,1,0,1.0560653934e-05,1.3909147952e+00,1,0
5.5430769231e-01,2.4423845509e-02,1.5554191085e-05,1.1789021058e-05,1.3193793623e+00,1,0,1.1789021058e-05,1.3193793623e+00,1,0
5.5430769231e-01,2.5921988513e-02,1.6609064887e-05,1.3160569881e-05,1.2620323464e+00,1,0,1.3160569881e-05,1.2620323464e+00,1,0
5.5430769231e-01,2.7512026646e-02,1.7735479454e-05,1.4748384281e-05,1.2025371129e+00,1,0,1.4748384281e-05,1.2025371129e+00,1,0
5.5430769231e-01,2.9199596698e-02,1.8778357855e-05,1.6582058743e-05,1.1324503276e+00,1,0,1.6582058743e-05,1.1324503276e+00,1,0
5.5430769231e-01,3.0990681213e-02,1.9882559400e-05,1.8645675807e-05,1.0663362168e+00,1,0,1.8645675807e-05,1.0663362168e+00,1,0
5.5430769231e-01,3.2891629703e-02,2.1259039320e-05,2.0972973782e-05,1.0136397223e+00,1,0,2.0972973782e-05,1.0136397223e+00,1,0
5.5430769231e-01,3.4909181152e-02,2.2730813659e-05,2.3691670511e-05,9.5944326289e-01,1,1,2.3691670511e-05,9.5944326289e-01,1,1
5.5430769231e-01,3.7050487912e-02,2.4065907633e-05,2.6894254815e-05,8.9483452131e-01,1,1,2.6894254815e-05,8.9483452131e-01,1,1
5.5430769231e-01,3.9323141054e-02,2.5479418331e-05,3.0620103858e-05,8.3211404015e-01,1,1,2.6977294633e-05,9.4447640797e-01,1,1
5.5430769231e-01,4.1735197281e-02,2.7257442562e-05,3.4751703562e-05,7.8434838490e-01,1,1,2.3390993473e-05,1.1652964887e+00,1,0
5.5430769231e-01,4.4295207488e-02,2.9159542237e-05,3.9305879240e-05,7.4186210310e-01,1,1,2.0775433870e-05,1.4035587617e+00,1,0
5.5430769231e-01,4.7012247078e-02,3.0853929268e-05,4.1985142558e-05,7.3487732536e-01,1,1,1.8287259256e-05,1.6871817059e+00,1,0
5.5430769231e-01,4.9895948132e-02,3.2838229979e-05,4.1802999386e-05,7.8554722058e-01,1,1,1.7070755750e-05,1.9236541405e+00,1,0
5.5430769231e-01,5.2956533557e-02,3.4950146505e-05,4.1708266015e-05,8.3796690309e-01,1,1,1.5803685822e-05,2.2115186862e+00,1,0
5.5430769231e-01,5.6204853327e-02,3.7197886169e-05,4.3174465068e-05,8.6157144298e-01,1,1,1.5156355809e-05,2.4542763865e+00,1,0
5.5430769231e-01,5.9652422947e-02,3.9590184127e-05,4.4942611444e-05,8.8090528910e-01,1,1,1.4709108697e-05,2.6915420194e+00,1,0
5.5430769231e-01,6.3311464273e-02,4.2136337320e-05,4.6577399035e-05,9.0465200275e-01,1,1,1.4620848648e-05,2.8819351280e+00,1,0
5.5430769231e-01,6.7194948846e-02,4.4846240600e-05,4.8270998414e-05,9.2905144028e-01,1,1,1.4742357479e-05,3.0419992640e+00,1,0
5.5430769231e-01,7.1316643869e-02,4.7730425184e-05,5.0279386201e-05,9.4930405461e-01,1,1,1.5123815738e-05,3.1559776984e+00,1,0
5.5430769231e-01,7.5691161018e-02,5.0800099579e-05,1.4417532651e-05,3.5234946788e+00,1,0,1.4417532651e-05,3.5234946788e+00,1,0
5.5430769231e-01,8.0334008241e-02,5.4067193143e-05,1.3851269566e-05,3.9034106502e+00,1,0,1.3851269566e-05,3.9034106502e+00,1,0
5.5430769231e-01,8.5261644732e-02,5.7544402444e-05,1.3233009844e-05,4.3485498102e+00,1,0,1.3233009844e-05,4.3485498102e+00,1,0
5.5430769231e-01,9.0491539282e-02,6.1245240601e-05,1.3106671688e-05,4.6728293848e+00,1,0,1.3106671688e-05,4.6728293848e+00,1,0
5.5430769231e-01,9.6042232206e-02,6.5184089797e-05,1.3588530046e-05,4.7969934628e+00,1,0,1.3588530046e-05,4.7969934628e+00,1,0
5.5430769231e-01,1.0193340107e-01,6.9376257176e-05,1.3411198614e-05,5.1730094508e+00,1,0,1.3411198614e-05,5.1730094508e+00,1,0
5.5430769231e-01,1.0818593045e-01,7.3838034322e-05,1.3671965565e-05,5.4006890210e+00,1,0,1.3671965565e-05,5.4006890210e+00,1,0
5.5430769231e-01,1.1482198597e-01,7.8586760579e-05,1.4174556647e-05,5.5442129539e+00,1,0,1.4174556647e-05,5.5442129539e+00,1,0
5.5430769231e-01,1.2186509287e-01,8.3640890430e-05,1.4728963364e-05,5.6786678303e+00,1,0,1.4728963364e-05,5.6786678303e+00,1,0
5.5430769231e-01,1.2934021943e-01,8.9020065217e-05,1.5362045523e-05,5.7948054564e+00,1,0,1.5362045523e-05,5.7948054564e+00,1,0
5.5430769231e-01,1.3727386545e-01,9.4745189470e-05,1.6030441206e-05,5.9103294945e+00,1,0,1.6030441206e-05,5.9103294945e+00,1,0
5.5430769231e-01,1.4569415623e-01,1.0083851215e-04,1.7099630551e-05,5.8971164229e+00,1,0,1.7099630551e-05,5.8971164229e+00,1,0
5.5430769231e-01,1.5463094224e-01,1.0732371310e-04,1.8249521787e-05,5.8809055026e+00,1,0,1.8249521787e-05,5.8809055026e+00,1,0
5.5430769231e-01,1.6411590496e-01,1.1422599509e-04,1.9708650506e-05,5.7957288882e+00,1,0,1.9708650506e-05,5.7957288882e+00,1,0
5.5430769231e-01,1.7418266921e-01,1.2059086045e-04,2.1507721104e-05,5.6068636870e+00,1,0,2.1507721104e-05,5.6068636870e+00,1,0
5.5430769231e-01,1.8486692231e-01,1.2224609534e-04,2.3542506378e-05,5.1925692775e+00,1,0,2.3542506378e-05,5.1925692775e+00,1,0
5.5430769231e-01,1.9620654064e-01,1.1298066770e-04,2.5995627880e-05,4.3461411364e+00,1,0,2.5995627880e-05,4.3461411364e+00,1,0
5.5430769231e-01,2.0824172388e-01,1.1434946466e-04,2.8704837492e-05,3.9836304488e+00,1,0,2.8704837492e-05,3.9836304488e+00,1,0
5.5430769231e-01,2.2101513753e-01,1.1795524582e-04,3.1731602132e-05,3.7172798691e+00,1,0,3.1731602132e-05,3.7172798691e+00,1,0
5.5430769231e-01,2.3457206418e-01,1.2310680960e-04,3.5331545329e-05,3.4843313095e+00,1,0,3.5331545329e-05,3.4843313095e+00,1,0
5.5430769231e-01,2.4896056400e-01,1.2921633606e-04,3.9340445085e-05,3.2845672128e+00,1,0,3.9340445085e-05,3.2845672128e+00,1,0
5.5430769231e-01,2.6423164516e-01,1.3562906520e-04,4.3804786108e-05,3.0962156706e+00,1,0,4.3804786108e-05,3.0962156706e+00,1,0
5.5430769231e-01,2.8043944464e-01,1.4236004430e-04,4.8776338195e-05,2.9186291872e+00,1,0,4.8776338195e-05,2.9186291872e+00,1,0
5.5430769231e-01,2.9764142013e-01,1.4942506744e-04,4.8920864750e-05,3.0544240827e+00,1,0,4.8920864750e-05,3.0544240827e+00,1,0
5.5430769231e-01,3.1589855375e-01,1.5684071249e-04,4.8805005737e-05,3.2136193843e+00,1,0,4.8805005737e-05,3.2136193843e+00,1,0
5.5430769231e-01,3.3527556823e-01,1.6462438007e-04,4.8793671604e-05,3.3738879380e+00,1,0,4.8793671604e-05,3.3738879380e+00,1,0
5.5430769231e-01,3.5584115634e-01,1.7279433436e-04,4.8806204182e-05,3.5404173968e+00,1,0,4.8806204182e-05,3.5404173968e+00,1,0
5.5430769231e-01,3.7766822442e-01,1.8136974592e-04,4.8843580397e-05,3.7132770458e+00,1,0,4.8843580397e-05,3.7132770458e+00,1,0
5.5430769231e-01,4.0083415084e-01,1.8929099087e-04,4.8748947954e-05,3.8829759166e+00,1,0,4.8748947954e-05,3.8829759166e+00,1,0
5.5430769231e-01,4.2542106032e-01,1.9755819275e-04,4.8424596307e-05,4.0797075829e+00,1,0,4.8424596307e-05,4.0797075829e+00,1,0
5.5430769231e-01,4.5151611504e-01,2.0395089955e-04,4.8222353226e-05,4.2293850446e+00,1,0,4.8222353226e-05,4.2293850446e+00,1,0
5.5430769231e-01,4.7921182366e-01,2.0796850361e-04,4.8144563987e-05,4.3196674015e+00,1,0,4.8144563987e-05,4.3196674015e+00,1,0
5.5430769231e-01,5.0860636927e-01,2.1002295148e-04,4.8194712140e-05,4.3578007245e+00,1,0,4.8194712140e-05,4.3578007245e+00,1,0
5.5430769231e-01,5.3980395744e-01,2.0481285881e-04,4.8324397512e-05,4.2382909950e+00,1,0,4.8324397512e-05,4.2382909950e+00,1,0
5.5430769231e-01,5.7291518563e-01,1.9220650071e-04,4.8663438504e-05,3.9497106374e+00,1,0,4.8663438504e-05,3.9497106374e+00,1,0
5.5430769231e-01,6.0805743530e-01,1.7128384815e-04,4.9032383350e-05,3.4932800823e+00,1,0,4.9032383350e-05,3.4932800823e+00,1,0
5.5430769231e-01,6.4535528801e-01,1.5104242292e-04,4.9285406351e-05,3.0646480185e+00,1,0,4.9285406351e-05,3.0646480185e+00,1,0
5.5430769231e-01,6.8494096706e-01,1.4166859684e-04,4.9574830265e-05,2.8576718484e+00,1,0,4.9574830265e-05,2.8576718484e+00,1,0
5.5430769231e-01,7.2695480624e-01,2.1133677132e-04,5.0207998585e-05,4.2092251688e+00,1,0,5.0207998585e-05,4.2092251688e+00,1,0
5.5430769231e-01,7.7154574735e-01,2.7186146735e-04,5.0903819100e-05,5.3406890124e+00,1,0,5.0903819100e-05,5.3406890124e+00,1,0
5.5430769231e-01,8.1887186816e-01,3.2019867509e-04,5.1110408012e-05,6.2648428675e+00,1,0,5.1110408012e-05,6.2648428675e+00,1,0
5.5430769231e-01,8.6910094284e-01,2.8692454440e-04,5.0442559111e-05,5.6881440882e+00,1,0,5.0442559111e-05,5.6881440882e+00,1,0
5.5430769231e-01,9.2241103671e-01,3.4228388658e-04,5.1074706343e-05,6.7016320031e+00,1,0,5.1074706343e-05,6.7016320031e+00,1,0
5.5430769231e-01,9.7899113751e-01,4.1473312401e-04,5.2690010198e-05,7.8711908093e+00,1,0,5.2690010198e-05,7.8711908093e+00,1,0
5.5430769231e-01,1.0390418254e+00,4.3601412478e-04,3.2757903958e-05,1.3310196078e+01,1,0,3.2757903958e-05,1.3310196078e+01,1,0
5.5430769231e-01,1.1027759839e+00,4.5158892083e-04,3.0939747269e-05,1.4595753382e+01,1,0,3.0939747269e-05,1.4595753382e+01,1,0
5.5430769231e-01,1.1704195547e+00,4.6003862687e-04,3.0295681337e-05,1.5184957280e+01,1,0,3.0295681337e-05,1.5184957280e+01,1,0
5.5430769231e-01,1.2422123388e+00,4.6117032936e-04,2.9736017682e-05,1.5508812723e+01,1,0,2.9736017682e-05,1.5508812723e+01,1,0
5.5430769231e-01,1.3184088462e+00,4.6230481586e-04,2.9721057825e-05,1.5554790095e+01,1,0,2.9721057825e-05,1.5554790095e+01,1,0
5.5430769231e-01,1.3992791984e+00,4.7727053040e-04,3.0036154437e-05,1.5889868039e+01,1,0,3.0036154437e-05,1.5889868039e+01,1,0
5.5430769231e-01,1.4851100861e+00,5.0036091649e-04,2.9819620301e-05,1.6779587112e+01,1,0,2.9819620301e-05,1.6779587112e+01,1,0
5.5430769231e-01,1.5762057853e+00,5.4714990710e-04,2.9927653717e-05,1.8282419072e+01,1,0,2.9927653717e-05,1.8282419072e+01,1,0
5.5430769231e-01,1.6728892362e+00,5.8862613138e-04,3.0062664685e-05,1.9579971954e+01,1,0,3.0062664685e-05,1.9579971954e+01,1,0
5.5430769231e-01,1.7755031880e+00,6.1232248362e-04,3.0241914429e-05,2.0247477555e+01,1,0,3.0241914429e-05,2.0247477555e+01,1,0
5.5430769231e-01,1.8844114137e+00,6.4326088815e-04,3.0420443066e-05,2.1145677818e+01,1,0,3.0420443066e-05,2.1145677818e+01,1,0
5.5430769231e-01,2.0000000000e+00,6.8641612130e-04,3.0661569016e-05,2.2386855707e+01,1,0,3.0661569016e-05,2.2386855707e+01,1,0
5.5684615385e-01,1.0000000000e-02,6.5398403629e-06,3.2201387616e-06,2.0309188041e+00,1,0,3.2201387616e-06,2.0309188041e+00,1,0
5.5684615385e-01,1.0613393580e-02,6.9405718181e-06,3.4117357821e-06,2.0343227792e+00,1,0,3.4117357821e-06,2.0343227792e+00,1,0
5.5684615385e-01,1.1264412328e-02,7.3658582610e-06,3.6258788841e-06,2.0314683685e+00,1,0,3.6258788841e-06,2.0314683685e+00,1,0
5.5684615385e-01,1.1955364149e-02,7.8172043087e-06,3.8540377833e-06,2.0283154313e+00,1,0,3.8540377833e-06,2.0283154313e+00,1,0
5.5684615385e-01,1.2688698510e-02,8.2962067743e-06,4.1142717176e-06,2.0164460064e+00,1,0,4.1142717176e-06,2.0164460064e+00,1,0
5.5684615385e-01,1.3467015131e-02,8.8045603165e-06,4.4323985644e-06,1.9864098836e+00,1,0,4.4323985644e-06,1.9864098836e+00,1,0
5.5684615385e-01,1.4293073193e-02,9.3440634347e-06,4.8192985660e-06,1.9388845299e+00,1,0,4.8192985660e-06,1.9388845299e+00,1,0
5.5684615385e-01,1.5169801127e-02,9.9166248323e-06,5.2416372813e-06,1.8918945169e+00,1,0,5.2416372813e-06,1.8918945169e+00,1,0
5.5684615385e-01,1.6100306989e-02,1.0524270169e-05,5.7185161691e-06,1.8403847883e+00,1,0,5.7185161691e-06,1.8403847883e+00,1,0
5.5684615385e-01,1.7087889483e-02,1.1169149228e-05,6.3075724387e-06,1.7707524308e+00,1,0,6.3075724387e-06,1.7707524308e+00,1,0
5.5684615385e-01,1.8136049653e-02,1.1853543522e-05,6.9710919127e-06,1.7003854877e+00,1,0,6.9710919127e-06,1.7003854877e+00,1,0
5.5684615385e-01,1.9248503296e-02,1.2579874362e-05,7.7134922207e-06,1.6308922084e+00,1,0,7.7134922207e-06,1.6308922084e+00,1,0
5.5684615385e-01,2.0429194130e-02,1.3433989772e-05,8.5447754859e-06,1.5721875658e+00,1,0,8.5447754859e-06,1.5721875658e+00,1,0
5.5684615385e-01,2.1682307783e-02,1.4346095676e-05,9.4743444892e-06,1.5142045650e+00,1,0,9.4743444892e-06,1.5142045650e+00,1,0
5.5684615385e-01,2.3012286622e-02,1.5187735429e-05,1.0552055337e-05,1.4393153698e+00,1,0,1.0552055337e-05,1.4393153698e+00,1,0
5.5684615385e-01,2.4423845509e-02,1.6078751506e-05,1.1781153593e-05,1.3647858317e+00,1,0,1.1781153593e-05,1.3647858317e+00,1,0
5.5684615385e-01,2.5921988513e-02,1.7173878372e-05,1.3151401216e-05,1.3058592077e+00,1,0,1.3151401216e-05,1.3058592077e+00,1,0
5.5684615385e-01,2.7512026646e-02,1.8343594540e-05,1.4746204502e-05,1.2439536247e+00,1,0,1.4746204502e-05,1.2439536247e+00,1,0
5.5684615385e-01,2.9199596698e-02,1.9418394681e-05,1.6579745257e-05,1.1712118842e+00,1,0,1.6579745257e-05,1.1712118842e+00,1,0
5.5684615385e-01,3.0990681213e-02,2.0556170230e-05,1.8643220413e-05,1.1026083356e+00,1,0,1.8643220413e-05,1.1026083356e+00,1,0
5.5684615385e-01,3.2891629703e-02,2.1985536156e-05,2.0975366971e-05,1.0481597860e+00,1,0,2.0975366971e-05,1.0481597860e+00,1,0
5.5684615385e-01,3.4909181152e-02,2.3514292529e-05,2.3697122085e-05,9.9228473587e-01,1,1,2.3697122085e-05,9.9228473587e-01,1,1
5.5684615385e-01,3.7050487912e-02,2.4889738882e-05,2.6912044738e-05,9.2485499055e-01,1,1,2.6912044738e-05,9.2485499055e-01,1,1
5.5684615385e-01,3.9323141054e-02,2.6345640671e-05,3.0647646441e-05,8.5963014226e-01,1,1,2.6607243779e-05,9.9016797417e-01,1,1
5.5684615385e-01,4.1735197281e-02,2.8191931385e-05,3.4760352558e-05,8.1103698064e-01,1,1,2.3085288013e-05,1.2212076960e+00,1,0
5.5684615385e-01,4.4295207488e-02,2.9993048889e-05,3.9323469057e-05,7.6272642288e-01,1,1,2.0513560500e-05,1.4621083887e+00,1,0
5.5684615385e-01,4.7012247078e-02,3.1909235638e-05,4.1575049078e-05,7.6750927168e-01,1,1,1.8056844344e-05,1.7671546052e+00,1,0
5.5684615385e-01,4.9895948132e-02,3.3947843141e-05,4.1402450357e-05,8.1994768059e-01,1,1,1.6771432472e-05,2.0241469057e+00,1,0
5.5684615385e-01,5.2956533557e-02,3.6116692578e-05,4.1335840756e-05,8.7373794551e-01,1,1,1.5614392167e-05,2.3130386500e+00,1,0
5.5684615385e-01,5.6204853327e-02,3.8424104806e-05,4.2942296166e-05,8.9478458853e-01,1,1,1.4965600648e-05,2.5674949980e+00,1,0
5.5684615385e-01,5.9652422947e-02,4.0878932281e-05,4.4656423192e-05,9.1540990879e-01,1,1,1.4548834536e-05,2.8097736750e+00,1,0
5.5684615385e-01,6.3311464273e-02,4.3490593025e-05,4.6280315931e-05,9.3972117844e-01,1,1,1.4488201839e-05,3.0017937014e+00,1,0
5.5684615385e-01,6.7194948846e-02,4.6269106752e-05,4.7963291995e-05,9.6467746120e-01,1,1,1.4636679635e-05,3.1611750688e+00,1,0
5.5684615385e-01,7.1316643869e-02,4.9225133317e-05,4.9988612072e-05,9.8472694632e-01,1,1,1.5017365602e-05,3.2778807295e+00,1,0
5.5684615385e-01,7.5691161018e-02,5.2370013604e-05,1.4265151250e-05,3.6711853024e+00,1,0,1.4265151250e-05,3.6711853024e+00,1,0
5.5684615385e-01,8.0334008241e-02,5.5715813042e-05,1.3678018918e-05,4.0733832418e+00,1,0,1.3678018918e-05,4.0733832418e+00,1,0
5.5684615385e-01,8.5261644732e-02,5.9275367893e-05,1.3066720053e-05,4.5363616619e+00,1,0,1.3066720053e-05,4.5363616619e+00,1,0
5.5684615385e-01,9.0491539282e-02,6.3062334498e-05,1.2988376406e-05,4.8552900322e+00,1,0,1.2988376406e-05,4.8552900322e+00,1,0
5.5684615385e-01,9.6042232206e-02,6.7091241669e-05,1.3510011046e-05,4.9660389943e+00,1,0,1.3510011046e-05,4.9660389943e+00,1,0
5.5684615385e-01,1.0193340107e-01,7.1377546431e-05,1.3308845131e-05,5.3631660543e+00,1,0,1.3308845131e-05,5.3631660543e+00,1,0
5.5684615385e-01,1.0818593045e-01,7.5937693323e-05,1.3567653693e-05,5.5969657717e+00,1,0,1.3567653693e-05,5.5969657717e+00,1,0
5.5684615385e-01,1.1482198597e-01,8.0789177487e-05,1.4086988895e-05,5.7350210246e+00,1,0,1.4086988895e-05,5.7350210246e+00,1,0
5.5684615385e-01,1.2186509287e-01,8.5950611790e-05,1.4641080932e-05,5.8705099840e+00,1,0,1.4641080932e-05,5.8705099840e+00,1,0
5.5684615385e-01,1.2934021943e-01,9.1441798232e-05,1.5271663295e-05,5.9876777315e+00,1,0,1.5271663295e-05,5.9876777315e+00,1,0
5.5684615385e-01,1.3727386545e-01,9.7283803916e-05,1.5956262780e-05,6.0969040968e+00,1,0,1.5956262780e-05,6.0969040968e+00,1,0
5.5684615385e-01,1.4569415623e-01,1.0408075662e-04,1.7028919026e-05,6.1120002075e+00,1,0,1.7028919026e-05,6.1120002075e+00,1,0
5.5684615385e-01,1.5463094224e-01,1.1072979588e-04,1.8174085084e-05,6.0927301357e+00,1,0,1.8174085084e-05,6.0927301357e+00,1,0
5.5684615385e-01,1.6411590496e-01,1.1780359881e-04,1.9660731084e-05,5.9918218862e+00,1,0,1.9660731084e-05,5.9918218862e+00,1,0
5.5684615385e-01,1.7418266921e-01,1.2532930077e-04,2.1455458849e-05,5.8413712636e+00,1,0,2.1455458849e-05,5.8413712636e+00,1,0
5.5684615385e-01,1.8486692231e-01,1.2517698140e-04,2.3506485727e-05,5.3252103636e+00,1,0,2.3506485727e-05,5.3252103636e+00,1,0
5.5684615385e-01,1.9620654064e-01,1.1626226390e-04,2.5955887662e-05,4.4792251152e+00,1,0,2.5955887662e-05,4.4792251152e+00,1,0
5.5684615385e-01,2.0824172388e-01,1.1797113244e-04,2.8660990790e-05,4.1160870293e+00,1,0,2.8660990790e-05,4.1160870293e+00,1,0
5.5684615385e-01,2.2101513753e-01,1.2183781398e-04,3.1703347377e-05,3.8430583539e+00,1,0,3.1703347377e-05,3.8430583539e+00,1,0
5.5684615385e-01,2.3457206418e-01,1.2723938601e-04,3.5300123559e-05,3.6045025678e+00,1,0,3.5300123559e-05,3.6045025678e+00,1,0
5.5684615385e-01,2.4896056400e-01,1.3288043197e-04,3.9305498428e-05,3.3807084832e+00,1,0,3.9305498428e-05,3.3807084832e+00,1,0
5.5684615385e-01,2.6423164516e-01,1.4028849712e-04,4.3765916108e-05,3.2054280956e+00,1,0,4.3765916108e-05,3.2054280956e+00,1,0
5.5684615385e-01,2.8043944464e-01,1.4714108467e-04,4.8641958328e-05,3.0249827459e+00,1,0,4.8641958328e-05,3.0249827459e+00,1,0
5.5684615385e-01,2.9764142013e-01,1.5432839643e-04,4.8462901932e-05,3.1844646168e+00,1,0,4.8462901932e-05,3.1844646168e+00,1,0
5.5684615385e-01,3.1589855375e-01,1.6186678246e-04,4.8359372273e-05,3.3471646727e+00,1,0,4.8359372273e-05,3.3471646727e+00,1,0
5.5684615385e-01,3.3527556823e-01,1.6977339149e-04,4.8349923185e-05,3.5113476984e+00,1,0,4.8349923185e-05,3.5113476984e+00,1,0
5.5684615385e-01,3.5584115634e-01,1.7806620988e-04,4.8364196229e-05,3.6817775083e+00,1,0,4.8364196229e-05,3.6817775083e+00,1,0
5.5684615385e-01,3.7766822442e-01,1.8676410257e-04,4.8403163319e-05,3.8585102658e+00,1,0,4.8403163319e-05,3.8585102658e+00,1,0
5.5684615385e-01,4.0083415084e-01,1.9588685597e-04,4.8279808602e-05,4.0573246174e+00,1,0,4.8279808602e-05,4.0573246174e+00,1,0
5.5684615385e-01,4.2542106032e-01,2.0309622626e-04,4.7960637869e-05,4.2346439765e+00,1,0,4.7960637869e-05,4.2346439765e+00,1,0
5.5684615385e-01,4.5151611504e-01,2.1057092839e-04,4.7776734983e-05,4.4073946968e+00,1,0,4.7776734983e-05,4.4073946968e+00,1,0
5.5684615385e-01,4.7921182366e-01,2.1441750098e-04,4.7709386558e-05,4.4942414156e+00,1,0,4.7709386558e-05,4.4942414156e+00,1,0
5.5684615385e-01,5.0860636927e-01,2.1619618422e-04,4.7761355276e-05,4.5265923250e+00,1,0,4.7761355276e-05,4.5265923250e+00,1,0
5.5684615385e-01,5.3980395744e-01,2.1022104212e-04,4.7909401227e-05,4.3878870687e+00,1,0,4.7909401227e-05,4.3878870687e+00,1,0
5.5684615385e-01,5.7291518563e-01,1.9644699733e-04,4.8247976167e-05,4.0716111417e+00,1,0,4.8247976167e-05,4.0716111417e+00,1,0
5.5684615385e-01,6.0805743530e-01,1.7451985111e-04,4.8604358925e-05,3.5906213963e+00,1,0,4.8604358925e-05,3.5906213963e+00,1,0
5.5684615385e-01,6.4535528801e-01,1.5504018308e-04,4.8857795854e-05,3.1732946682e+00,1,0,4.8857795854e-05,3.1732946682e+00,1,0
5.5684615385e-01,6.8494096706e-01,1.4636133030e-04,4.9155593131e-05,2.9775112246e+00,1,0,4.9155593131e-05,2.9775112246e+00,1,0
5.5684615385e-01,7.2695480624e-01,2.2274665304e-04,4.9802539054e-05,4.4725963228e+00,1,0,4.9802539054e-05,4.4725963228e+00,1,0
5.5684615385e-01,7.7154574735e-01,2.8460992795e-04,5.0495663488e-05,5.6363241572e+00,1,0,5.0495663488e-05,5.6363241572e+00,1,0
5.5684615385e-01,8.1887186816e-01,3.3176425554e-04,5.0592975810e-05,6.5575161418e+00,1,0,5.0592975810e-05,6.5575161418e+00,1,0
5.5684615385e-01,8.6910094284e-01,2.8580543800e-04,4.9934905220e-05,5.7235602378e+00,1,0,4.9934905220e-05,5.7235602378e+00,1,0
5.5684615385e-01,9.2241103671e-01,3.7514741666e-04,5.0729731077e-05,7.3950208032e+00,1,0,5.0729731077e-05,7.3950208032e+00,1,0
5.5684615385e-01,9.7899113751e-01,4.2831125633e-04,5.2337404625e-05,8.1836548716e+00,1,0,5.2337404625e-05,8.1836548716e+00,1,0
5.5684615385e-01,1.0390418254e+00,4.5122846544e-04,3.2163737007e-05,1.4029105677e+01,1,0,3.2163737007e-05,1.4029105677e+01,1,0
5.5684615385e-01,1.1027759839e+00,4.6598789619e-04,3.0600647557e-05,1.5228040365e+01,1,0,3.0600647557e-05,1.5228040365e+01,1,0
5.5684615385e-01,1.1704195547e+00,4.7438644057e-04,2.9976157749e-05,1.5825458504e+01,1,0,2.9976157749e-05,1.5825458504e+01,1,0
5.5684615385e-01,1.2422123388e+00,4.7492155883e-04,2.9424498982e-05,1.6140344790e+01,1,0,2.9424498982e-05,1.6140344790e+01,1,0
5.5684615385e-01,1.3184088462e+00,4.7950714872e-04,2.9487989237e-05,1.6261100235e+01,1,0,2.9487989237e-05,1.6261100235e+01,1,0
5.5684615385e-01,1.3992791984e+00,4.9256344558e-04,2.9744212897e-05,1.6559975794e+01,1,0,2.9744212897e-05,1.6559975794e+01,1,0
5.5684615385e-01,1.4851100861e+00,5.1912194761e-04,2.9555643588e-05,1.7564224107e+01,1,0,2.9555643588e-05,1.7564224107e+01,1,0
5.5684615385e-01,1.5762057853e+00,5.6727949666e-04,2.9664732744e-05,1.9123027386e+01,1,0,2.9664732744e-05,1.9123027386e+01,1,0
5.5684615385e-01,1.6728892362e+00,6.0841589727e-04,2.9800583080e-05,2.0416241375e+01,1,0,2.9800583080e-05,2.0416241375e+01,1,0
5.5684615385e-01,1.7755031880e+00,6.3289373453e-04,2.9981751477e-05,2.1109298268e+01,1,0,2.9981751477e-05,2.1109298268e+01,1,0
5.5684615385e-01,1.8844114137e+00,6.6538358097e-04,3.0157888505e-05,2.2063334470e+01,1,0,3.0157888505e-05,2.2063334470e+01,1,0
5.5684615385e-01,2.0000000000e+00,7.1055263316e-04,3.0403380129e-05,2.3370843312e+01,1,0,3.0403380129e-05,2.3370843312e+01,1,0
5.5938461538e-01,1.0000000000e-02,6.7487777537e-06,3.2048536024e-06,2.1057990757e+00,1,0,3.2048536024e-06,2.1057990757e+00,1,0
5.5938461538e-01,1.0613393580e-02,7.1625381747e-06,3.3958709046e-06,2.1091903597e+00,1,0,3.3958709046e-06,2.1091903597e+00,1,0
5.5938461538e-01,1.1264412328e-02,7.6016658093e-06,3.6099075356e-06,2.1057785371e+00,1,0,3.6099075356e-06,2.1057785371e+00,1,0
5.5938461538e-01,1.1955364149e-02,8.0677158943e-06,3.8369844378e-06,2.1026188730e+00,1,0,3.8369844378e-06,2.1026188730e+00,1,0
5.5938461538e-01,1.2688698510e-02,8.5623390168e-06,4.0984996889e-06,2.0891398479e+00,1,0,4.0984996889e-06,2.0891398479e+00,1,0
5.5938461538e-01,1.3467015131e-02,9.0872869595e-06,4.4204026815e-06,2.0557599871e+00,1,0,4.4204026815e-06,2.0557599871e+00,1,0
5.5938461538e-01,1.4293073193e-02,9.6444189048e-06,4.8063311588e-06,2.0066072408e+00,1,0,4.8063311588e-06,2.0066072408e+00,1,0
5.5938461538e-01,1.5169801127e-02,1.0235708020e-05,5.2287068499e-06,1.9575983726e+00,1,0,5.2287068499e-06,1.9575983726e+00,1,0
